id;name;standard
50443;Baaltien;
50444;Franchoeis;
50445;Baru;
50446;Catijntgen;
50447;Maddelentgen;
50448;Chrystijntgen;
50449;Isaackus;
50450;Philype;
50451;Jaccomijntgen;
50452;Marijtgens;
50453;Sweertgen;
50454;Barthelemea;
50455;Cijgna;
50456;Gerbrechta;geerburg
50457;Daentgen;
50458;Cheleijn;
50459;Adrjaentgen;
50460;Naeudetge;
50461;Cegerina;zegeheer
50462;Esabel;
50463;Franchoize;
50464;Paschalissa;
50465;Cartene;
50466;Mitgen;maria
50467;Serbastien;sebastianus
50468;Magdaleyne;
50469;Lurens;
50470;Lauwereijns;laurens
50471;Frerijken;
50472;Agineta;
50473;Ceintie;
50474;Diggorne;
50475;Ottillje;
50476;Willemyntgien;
50477;Luirinus;laurens
50478;Anagonne;
50479;Doriteetgen;
50480;Paecques;
50481;Jaecobmijntgen;
50482;Chrisosthomus;chrisostomus
50483;Tonnijntge;
50484;Helmertge;
50485;IJfche;
50486;Sjel;
50487;Mauwering;
50488;Louran;
50489;Rookjen;
50490;Balthazaar;balthazar
50491;Flrus;
50492;Ghys;
50493;Jeseintie;
50494;Liewyntgen;
50495;Cataleyne;
50496;Meeltie;
50497;Racheltgen;
50498;Scharlotta;karel
50499;Berthelemeus;
50500;Ontre;
50501;Hermees;
50502;Sandrijntjen;
50503;Ervé;everhard
50504;Stevenyntgen;
50505;Geetgen;
50506;Gelijnna;
50507;Mafdalena;magdalena
50508;Doer;
50509;Cicaelia;
50510;Bertelmee;
50511;Reynoutgen;
50512;Victoer;victor
50513;Darkes;
50514;Hendrinq;
50515;Jaequemijne;
50516;Aduwart;
50517;Guilleam;wilhelm
50518;Passchyntje;
50519;Lourensia;laurens
50520;Poncheijn;
50521;Giellette;egidius
50522;Ysebeau;
50523;Sevora;
50524;Ferdinandis;ferdinand
50525;Symion;
50526;Tymoteus;
50527;Chaarrel;
50528;´s;
50529;Goudeine;
50530;Betlen;
50531;Sipperyane;
50532;Gosewijnus;gosewijn
50533;Cedrina;
50534;Bastiaendtje;
50535;Claestge;
50536;Linore;
50537;Roock;
50538;Jenaar;
50539;Louryntge;
50540;Eliset;elisabeth
50541;Mouijse;
50542;Dirrickghe;
50543;Nicoel;
50544;Glaudeyn;
50545;Steffanus;stefanus
50546;Segaert;
50547;Claijsken;
50548;Rycxken;
50549;Cathalyntie;
50550;Jaeckop;
50551;Ariant;
50552;Sienne;sin
50553;Timotheu;
50554;Zeijmtje;
50555;Anthoini;
50556;Maerteijn;
50557;Carteyn;
50558;Marteijne;
50559;Kniesje;
50560;Isnoudt;
50561;Mechilina;magdalena
50562;Cathelyner;
50563;Jurrieaen;
50564;Ficco;
50565;Stijtge;
50566;Rachelyna;
50567;Emmertje;emerentia
50568;Commerijtie;
50569;Christriaen;
50570;Willemmijndtje;
50571;Annetken;
50572;Pouwelyn;
50573;Marijtjje;
50574;Ilaire;
50575;Maichgen;
50576;Cemitgen;
50577;Zijntge;
50578;Hupert;hugbert
50579;Mischiele;
50580;Auwen;
50581;Seynt;
50582;Boudowijn;
50583;Heefly;
50584;Sammetge;
50585;Rycklant;
50586;Vynseyn;
50587;Harmyn;heerman
50588;Stieventgen;
50589;Sogier;
50590;Narteyn;
50591;Quynte;
50592;Goucke;
50593;Guillijame;wilhelm
50594;Gauwtje;
50595;Supina;
50596;Nicaes;
50597;Wynock;
50598;Angnietha;agnes
50599;Roelandijntgen;
50600;Maxiemiliaen;
50601;Angnetha;agnes
50602;Volcgen;
50603;Sibrigh;zegeburg
50604;Elyseus;
50605;Maertiy;
50606;Joseijne;
50607;Idia;
50608;Lijnckgen;
50609;Tomassie;
50610;Gillisge;
50611;Jacemijne;
50612;Aleydie;
50613;Tymotius;
50614;Jesarel;
50615;Heyndrictje;
50616;Maturijn;
50617;Bouduwij;
50618;Atavia;
50619;Willemmijntgen;
50620;Egidiuis;
50621;Ames;
50622;Huybrechgen;
50623;Seberegt;
50624;Chartien;
50625;Neellitje;
50626;Packeth;
50627;Lievyn;
50628;Hermandus;heerman
50629;Dydierre;
50630;Vermengh;
50631;Martimis;
50632;Eleaser;eliazer
50633;Wouda;
50634;Curselken;
50635;Gailtier;
50636;Margueritie;margareta
50637;Amenentsje;
50638;Frambagt;
50639;Mattheintje;
50640;Peternille;petrus
50641;Aernouldijntgen;
50642;Beryntgen;
50643;Tousscheyn;
50644;Esacus;
50645;Franscooijs;
50646;Jaecqyemijntgen;
50647;Emdietje;
50648;Ydje;id
50649;Jeacquelina;jacob
50650;Indite;
50651;Geesyen;
50652;Juditke;
50653;Sjaeckes;
50654;Geerrtie;
50655;Margaryete;
50656;Charmijn;
50657;Rints;rein
50658;Aerlolt;
50659;Jeacuemijntgien;
50660;Hansel;johannes
50661;Appolonijtgen;
50662;Coynt;
50663;Cheeltgen;
50664;Bafje;
50665;Germeyne;
50666;Wermbout;
50667;Jorische;
50668;Aelbartina;
50669;Gereltje;
50670;Ghysken;
50671;Maerytge;
50672;Beyateris;
50673;Japies;
50674;Elburch;
50675;Oeditjen;
50676;Huijbregje;hugbert
50677;Luin;
50678;Tonijn;
50679;Reymtgen;
50680;Mattheias;
50681;Outgen;
50682;Ghijsbrechtge;
50683;Niesghe;
50684;Hestertgen;
50685;Jaecquemijntgie;
50686;Adriaenthghen;
50687;Tonisgen;
50688;Kestyne;
50689;Godschaalck;
50690;Manen;
50691;Remeeuse;
50692;Zyntgen;
50693;Pokie;
50694;Fijmetje;friedmar
50695;Benick;
50696;Uremenia;
50697;Thonisgen;
50698;Geesgie;
50699;Yditgen;
50700;Mareycken;
50701;Aenietge;
50702;Bathazaar;
50703;Ageniesje;agnes
50704;luitenant;
50705;Meijnsche;
50706;hristiaan;
50707;Magdaleenten;
50708;Claiseke;
50709;Ottolette;
50710;Stevenyne;
50711;Wilmgen;
50712;Guilleiames;
50713;Ienne;in
50714;Syderon;
50715;Phillippyntgen;
50716;Cerar;
50717;Jervaes;
50718;Elysens;
50719;Ermpgie;
50720;Tasseyn;
50721;Reijm;reinb-
50722;Adryaena;
50723;Wybertje;wijgbert
50724;Stewenijntgen;
50725;Florij;
50726;Beasette;
50727;Philippole;
50728;Dydyeer;
50729;Ormpge;
50730;Jolijntge;
50731;Zya;
50732;Pryne;
50733;Peroene;
50734;Lesbeth;
50735;Treeckje;
50736;Loyseken;
50737;Oliphyer;
50738;Osyer;
50739;Boudens;
50740;Moninck;
50741;Helperegh;
50742;Katheryne;
50743;Goola;
50744;Oudetgen;
50745;Pontus;pontiaan
50746;AAgnietje;
50747;Juene;
50748;Lorientje;
50749;Brix;brictus
50750;Gerrette;
50751;Gheleyne;
50752;Blaises;
50753;Aryaenten;
50754;Packette;
50755;Josayas;
50756;Lyvyntgen;
50757;Stilligje;
50758;Engetie;
50759;Phillipo;filippus
50760;Quarteyn;
50761;Pyeron;
50762;Bettermyn;
50763;Euwitje;
50764;Echte;
50765;Balatge;
50766;Gysei;
50767;Aechche;
50768;Betlyn;
50769;Pyeronne;
50770;Dirckgie;
50771;Ymmetgen;
50772;Yefge;
50773;Aaeryn;
50774;Allaertdyntgen;
50775;Guiljaan;
50776;Eemsse;
50777;Ritsard;
50778;Tammaer;
50779;Cathareyntie;
50780;Rouloff;
50781;Haadewij;
50782;Roldanus;rodwolf
50783;IJefgen;
50784;Maddelijne;
50785;Gilleiames;
50786;Cristopelina;
50787;Jsaak;izaak
50788;Leenrt;leonhard
50789;Guyrte;
50790;Handerijn;
50791;Louwijsge;
50792;Noll;noël
50793;Cytge;
50794;Jannekgen;
50795;Nysche;
50796;Kuijt;
50797;Jeuntgen;
50798;Liduwyna;
50799;Reynault;
50800;Vroutgien;
50801;Mouricze;
50802;Liduweij;
50803;Kathalijne;
50804;Marchy;
50805;Uylken;
50806;Petrrus;petrus
50807;Honnestis;
50808;Lazer;lazarus
50809;Packetta;
50810;Merrichen;
50811;Mourie;
50812;Maartenje;
50813;Caerls;
50814;Meljer;
50815;Medaert;
50816;Bussartdyne;
50817;Lievet;
50818;Mechelijntge;
50819;Thebolt;
50820;Jaspere;
50821;Sjoos;
50822;Pirintgen;
50823;Yslandt;
50824;Melthen;
50825;Remmont;
50826;Euwetie;
50827;Renchon;
50828;Pelgram;pelgrim
50829;Pereynken;
50830;Tjaarle;
50831;Meggel;magdalena
50832;Alberina;adelbert
50833;Ormke;
50834;Roochje;
50835;Sebillia;
50836;Gijzaberta;gijsbert
50837;VCent;
50838;Maergien;
50839;Janneijne;
50840;3;
50841;Fyetgen;
50842;Eewoutgen;
50843;Stevenijntge;
50844;Hadewye;
50845;Duirina;heimrijk
50846;Bregtlandt;
50847;Feddem;
50848;Ferry;ferdinand
50849;Pelligge;
50850;Doorothea;dorothea
50851;Fyrmyn;
50852;Mechelyne;
50853;Harmtge;
50854;Dionisuis;dionisius
50855;Estiennet;
50856;Maritrge;
50857;Charloth;karel
50858;Ottrina;
50859;Friedericus;friedrijk
50860;Phillipoth;
50861;Wymmert;
50862;Monje;mein
50863;Frederico;friedrijk
50864;Jullianus;
50865;Pancraesgen;
50866;Benjaminus;benjamin
50867;Naeth;
50868;Charell;
50869;Preyntgen;
50870;Maxy;
50871;Lasare;lazarus
50872;Claysseke;
50873;Steffenie;stefanus
50874;Olicarpus;
50875;Ezegel;
50876;Elsebeyn;
50877;Vel;
50878;Koerdt;koenraad
50879;Jemia;
50880;Stytge;
50881;Silvestre;silvester
50882;Sandryntje;
50883;Dedemar;
50884;Olyveke;
50885;Parytgen;
50886;Eteyne;
50887;Rinte;rein
50888;Jwecq;
50889;Sijmontge;
50890;Piteronella;petrus
50891;Prissille;
50892;Duiffgen;
50893;Ds;
50894;Chatalijne;
50895;Jacobmine;jacob
50896;Lourensius;laurens
50897;Cartof;
50898;Hendrikeijden;
50899;Eemant;
50900;Gerbarijna;
50901;Adeltgen;
50902;Melmeut;
50903;Crystyne;
50904;Oudey;
50905;Brys;
50906;Lardijne;
50907;s'Jaac;
50908;Deliiaantje;
50909;Bartholomyntgen;
50910;Pietertgie;
50911;Thomasken;
50912;Huubrecht;
50913;Gosewijnant;
50914;Rijclant;
50915;Jacobmijtgen;
50916;Eubeltgen;
50917;Volcktgen;
50918;Heynrikgen;
50919;Ydelet;
50920;Mayjtje;
50921;Willjamus;
50922;Vitrianius;
50923;Geoffroi;godfried
50924;Jasperyne;
50925;Diest;
50926;Hillegtje;hilde
50927;Thysgen;
50928;Jefferey;
50929;Huybertgien;
50930;Zegertgen;
50931;Adiaentje;adriaan
50932;Carper;casper
50933;Wijbrugje;wijgburg
50934;Qyrijn;
50935;Ritsart;rijkhard
50936;Hultje;hilde
50937;Oudaard;
50938;Divertge;
50939;Lowyne;
50940;Eelcken;
50941;Gijseltgen;
50942;Floran;florentius
50943;weduwnaar;
50944;Leeutie;
50945;Rutgier;
50946;Hatmijna;
50947;Christiijna;
50948;Leyden;
50949;Jannnetgen;
50950;Ymgetge;
50951;Druijfie;
50952;Aechjgen;
50953;Margryeta;
50954;Edmondt;
50955;W.p.;
50956;Pheulijn;
50957;Chijes;
50958;Guyllemeyne;
50959;Peur;
50960;Normont;
50961;Maijckgen;
50962;Floort;
50963;Femmosijn;
50964;Lenntje;leen
50965;Christofr;
50966;Levyne;
50967;Meynout;
50968;Sussannetie;
50969;Anganitgen;
50970;Jaacquemyntgien;
50971;Goderus;
50972;Noulette;
50973;Jaqcob;
50974;Sysanna;
50975;Waldert;
50976;Merrigtje;maria
50977;Maretken;
50978;Syntynne;
50979;Jegu;
50980;Leureijn;
50981;Hentie;
50982;Ider;
50983;Louwrits;
50984;Agnietken;
50985;Foullyn;
50986;Gerrebrich;
50987;Luyc;
50988;Duijffgie;
50989;Corneliia;cornelis
50990;Emmegje;erm
50991;Kicetove;
50992;Getrrudis;
50993;Pilippe;filippus
50994;Ewert;everhard
50995;Luchya;
50996;Mixchel;
50997;Angnies;agnes
50998;Elit;
50999;Staetse;
51000;Leeuntgen;
51001;Willumje;
51002;Vinvant;
51003;Tomassje;
51004;Dyeuwertgen;
51005;Durfia;
51006;Guilleame;wilhelm
51007;Cantyn;
51008;Jacqmyne;
51009;Ujeyn;
51010;Augustynus;
51011;Bylytie;
51012;Banckert;
51013;Mansse;marcel
51014;Fijko;fried
51015;Adzo;
51016;Raeff;
51017;Jannichgen;
51018;Cartiene;
51019;Benoot;
51020;Eloot;
51021;Reus;
51022;Cunertgen;
51023;Marchijn;
51024;Polyne;
51025;Sirjaces;
51026;Wesenate;
51027;Steffeny;
51028;Kueniertgen;
51029;Lautgen;
51030;Matuaette;
51031;Willemijntgien;
51032;Aaltgien;
51033;Franbach;
51034;Cristeffenijntgen;
51035;Phillepus;
51036;Christopfel;christoffel
51037;Eemerentiana;
51038;Jhojenne;
51039;Gedejon;
51040;Lusea;lucius
51041;Anthoonija;
51042;Naentge;
51043;Pouchet;
51044;Albregta;
51045;Csina;
51046;Jaecqyemyne;
51047;Anthonyntgen;
51048;Adriaentgie;
51049;Monijntgen;
51050;Alltje;adel
51051;Leuntgie;
51052;Loentgen;
51053;Ribbert;rijkhard
51054;Maertyne;
51055;Esabeth;elisabeth
51056;Reyneer;reingeer
51057;Eysabeth;
51058;Cunradus;
51059;Lijsbhet;
51060;Jacobmijtje;
51061;Lanbertus;lambert
51062;Gaije;gade
51063;Remigus;remigius
51064;Leentken;
51065;Batist;baptist
51066;Guilliaer;
51067;Stevelijntie;
51068;Nices;dionisius
51069;Loweys;
51070;Jacolijne;
51071;Pastina;post
51072;Torseijn;
51073;Wemiltgen;
51074;Jaecquemijuntgen;
51075;Folraet;
51076;Maeckgen;
51077;Velsien;
51078;Franscis;franciscus
51079;Jacqus;jacob
51080;Luvinna;
51081;Gosuwyna;
51082;Ouckert;
51083;Stevenijne;
51084;Tannetgien;
51085;Pryncke;
51086;Tytgien;
51087;Pyryntgen;
51088;Lippijnken;
51089;Beatrickx;beatrix
51090;Lafleur;
51091;Galijn;gislenus
51092;Feusgen;
51093;Stien;stina
51094;MariaElisabeth;maria
51095;Guiulielmus;
51096;Peroeni;
51097;Baerntge;
51098;Heitsje;
51099;Prescille;
51100;Jaacques;
51101;Marquys;
51102;Naatgen;
51103;Bancreas;
51104;Sameuel;samuel
51105;Castijntge;
51106;Peryna;
51107;Volkerrt;folkhard
51108;Glodeijn;
51109;Balickgen;
51110;Claudijntie;
51111;Hestetgen;
51112;Ritchart;
51113;Mysie;
51114;Eest;
51115;Vrou;
51116;Aeiaantje;
51117;Aebel;abel
51118;Elssgien;
51119;Jacopmyne;
51120;Casteene;
51121;Paekijn;
51122;Christyntgien;
51123;Elisaer;
51124;Phillippotte;
51125;Guilleiaem;
51126;Caateleijn;
51127;Aechgten;
51128;Reijnard;reinhard
51129;Eygtje;id
51130;Rembert;reinbert
51131;Elegonde;adel
51132;Glodius;
51133;Lusya;
51134;Wubbeken;
51135;Vranc;
51136;Isabewlla;
51137;Valedyn;
51138;Gourtgien;
51139;Paschijn;
51140;Toryens;
51141;Siaque;
51142;Stevelina;christoffel
51143;Rijsgien;
51144;Theodorea;theodorus
51145;Sadok;zadok
51146;Gosuwijn;gosewijn
51147;Machdaleentje;magdalena
51148;Teunisze;
51149;Fielebert;
51150;Jeacqye;
51151;Joeel;
51152;Haseletta;
51153;Mimie;dominicus
51154;Jheryntgen;
51155;Gerlote;
51156;Heynrickge;
51157;Ameryntgen;
51158;Warboutgen;
51159;Teffnette;
51160;Teijsie;
51161;Dricgen;
51162;Lowyze;
51163;Siboldus;zegeboud
51164;Vroentgen;
51165;Jaacquemyntgen;
51166;Heijndricgen;
51167;Imilia;
51168;Phaulus;
51169;Guillamette;wilhelm
51170;Theuntgien;
51171;Emmirijch;
51172;Tonetten;
51173;Wickge;
51174;Errent;
51175;Mazijn;
51176;Sybra;
51177;Gieletter;
51178;Nami;
51179;Berteyn;
51180;Wybolt;wijgboud
51181;Judicj;judith
51182;Josetge;
51183;Lienda;leonhard
51184;Gerdyntgen;
51185;Rutyere;
51186;Amary;
51187;Issert;israel
51188;Jeacquelijn;
51189;Kathelijn;
51190;Lynette;lijn
51191;Jorde;jordanus
51192;Liewey;
51193;Lenneke;leen
51194;Balteser;
51195;Hasseltgen;
51196;Pyrijn;
51197;Pasgijntgen;
51198;Paull;paulus
51199;Meijntle;
51200;Hendrixen;
51201;Olivyer;
51202;Commertgien;
51203;Cathlyntgen;
51204;Gerriegje;
51205;Cyntgie;
51206;P2eter;
51207;Ewidt;ewoud
51208;Marchyle;
51209;Charyna;
51210;Franchijntgien;
51211;Dilleaentje;
51212;Liewes;
51213;Jormis;
51214;Melchyas;
51215;Zuirijn;
51216;Harmse;
51217;Klaat;
51218;Eut;
51219;Dimaes;
51220;Cristintge;
51221;Ybeltgen;
51222;Sakarijn;
51223;Aerijaen;
51224;Thheunis;
51225;Miaria;maria
51226;Clasken;nicolaas
51227;Lyve;
51228;Volcktge;
51229;Fatijk;
51230;Grang;
51231;Susaneken;
51232;Wierigh;
51233;Jacemyne;
51234;Jozyne;
51235;Clasijnken;
51236;Gualain;
51237;Catharuna;catharina
51238;Serck;
51239;Severijntgen;
51240;Fransooijs;
51241;Gillebart;
51242;Hillegontgen;
51243;Bertholt;bertwoud
51244;Lijjsje;elisabeth
51245;Essaias;jesaja
51246;Arnel;arnoud
51247;Bbarbara;barbara
51248;Clasinana;
51249;Stijntgie;
51250;Teuntgien;
51251;Domminicus;dominicus
51252;Croentgen;
51253;Piervene;
51254;Jobes;
51255;Thysken;
51256;Roontgen;
51257;Heskia;
51258;Colyntgien;
51259;Lenore;eleonora
51260;Menassis;
51261;Ootge;
51262;Teunisgen;
51263;Asriaan;
51264;Guilliemette;
51265;Regout;
51266;Satine;sabinus
51267;Grietge[n];
51268;Fremeyn;
51269;Franschyntge;
51270;Gelijse;
51271;Toentte;
51272;Elzenia;
51273;Teberius;diedb-
51274;Eyber;
51275;Umy;
51276;Jaequemyne;
51277;Hironijmus;hieronymus
51278;Sandertgen;
51279;Eemeens;
51280;Phillipsge;
51281;Achasie;
51282;Melchiortie;
51283;Mayckes;
51284;Grusolus;
51285;Hilgel;
51286;Weermael;
51287;Ernoe;
51288;Volckaert;
51289;Dignem;
51290;Clayse;
51291;Henijndrick;
51292;Maron;maria
51293;Neeskes;
51294;Jacobm,ijntje;
51295;Godelieffgen;
51296;Bartrant;
51297;Direkus;
51298;Zoetgen;
51299;Belija;bele
51300;Inghel;
51301;Joeroen;
51302;Syb;
51303;Wyllemtgen;
51304;Sefya;
51305;Joseijntie;
51306;Jacomyntgie;
51307;s'Jaecque;
51308;Gilliaemes;
51309;Inaes;
51310;Marcolinus;marcus
51311;Hommarus;gomarus
51312;Cholje;
51313;Maricke;
51314;Meyntge;
51315;Synolphes;
51316;Feysgen;
51317;Cristeyntje;
51318;Tielenman;
51319;Hadewijtgen;
51320;Austin;augustinus
51321;Trijnt;catharina
51322;Rutter;rodgeer
51323;Diveria;diedw-
51324;Reyntgin;
51325;Olsem;
51326;Saartse;
51327;Aelletien;
51328;Jacquwes;
51329;Leonardus*;
51330;Chritiaan;christiaan
51331;Chatelijne;
51332;Nieseken;
51333;Martjet;
51334;Gauwe;goud
51335;Aeffgie;
51336;Heijndericgen;
51337;Enia;en
51338;Wiebelina;wijgb-
51339;Hijltgen;
51340;Feroontien;
51341;Antonj;antonius
51342;Lymtgen;
51343;Dorica;theodorus
51344;Tussijn;toussaint
51345;Elleyn;
51346;Maryttgen;
51347;Rempge;
51348;Francijntjre;
51349;Heijnderyntje;
51350;Ustache;
51351;Gelytgen;
51352;Deus;
51353;Assiwerus;
51354;Yewit;
51355;Maddeleyn;
51356;Jacquemyntjen;
51357;Jacobtgien;
51358;Pasqurer;
51359;Kestijne;
51360;Pleuntgien;
51361;Hillittje;heil
51362;Magtildina;machthilde
51363;Dannalis;
51364;Hendirijntje;heimrijk
51365;Aeche;
51366;Outgaert;
51367;Batiaen;
51368;Reympje;reinb-
51369;Auckien;ave
51370;Berbertina;
51371;Isakus;izaak
51372;Jaccobmijntgen;
51373;Leentgie;
51374;Getrui;geertruida
51375;Jaqmijntge;
51376;Chriistina;christiaan
51377;Syburchje;
51378;Delyaentge;
51379;Drian;
51380;Gyselbrecht;
51381;Henrdik;heimrijk
51382;Chyn;
51383;Nelte;cornelis
51384;Peire;petrus
51385;Franchyntgien;
51386;Frometta;
51387;Helysone;
51388;Liedewijtgen;
51389;Loysytgen;
51390;Witgens;
51391;Steveneyntje;
51392;Alderts;
51393;Weintgien;
51394;Cerstijne;
51395;Balichgen;
51396;Poke;folkb-
51397;Engelant;
51398;Cornielis;cornelis
51399;Vredric;
51400;Annentje;
51401;Doucaes;
51402;Crestijntgen;
51403;Olyveken;
51404;Maartrie;
51405;Tierhy;
51406;Margryete;
51407;Hil;heg
51408;Jutgien;
51409;Grietj;margareta
51410;Tabijta;
51411;Wiltelius;
51412;Ezabeau;
51413;Garntje;geerhard
51414;Rijkloff;
51415;Hermist;
51416;Omaryne;
51417;Amelberch;
51418;Cathatharina;catharina
51419;Isibrandus;
51420;Christostemus;chrisostomus
51421;Barthels;
51422;Claaertge;
51423;Apleunen;
51424;Maggalijne;
51425;Guilliaeume;
51426;Tymotte;
51427;Thoontgen;
51428;Martgien;martinus
51429;Roboam;
51430;Everaerdt;
51431;Guilliamme;
51432;Bastegaen;
51433;Lucenne;
51434;Francijntgie;
51435;Harbart;heerbert
51436;Michijlijne;
51437;Hernrina;
51438;Marytgie;
51439;Aduaart;
51440;Vuillem;
51441;Iannyne;
51442;Mijdel;
51443;Marleentje;magdalena
51444;Phermijn;
51445;Jelletie;
51446;Amoryntgen;
51447;Franschyntgen;
51448;Margarta;margareta
51449;Marritgje;
51450;Osme;
51451;Movris;
51452;Boudwewijn;
51453;Oilvier;
51454;Rycgen;
51455;Matheiers;
51456;Armgen;
51457;Jaspertgen;
51458;Gijseberta;gijsbert
51459;Passquier;
51460;Chijtgen;
51461;Antoonya;
51462;Meenard;
51463;Syntgien;
51464;Vincendt;
51465;Nelettta;
51466;Wm:;
51467;Zeegertje;zegeheer
51468;Sicke;zege
51469;Liesgen;
51470;Wijngardus;
51471;Livyna;
51472;Melckertge;
51473;Atheen;
51474;Willemn;wilhelm
51475;Domicella;dominicus
51476;Gillemate;
51477;Bemjamijn;
51478;Drieseke;
51479;Reijnsburg;
51480;Chrstina;christiaan
51481;Vrouwtgien;
51482;Cornelua;
51483;Fenyntgen;
51484;Frederickie;
51485;Wolfgangh;wolfhard
51486;Festijne;
51487;Gaelje;
51488;Gamalieel;
51489;Knyrtjen;
51490;Sacharisia;
51491;Sillitje;
51492;Lt.;
51493;Puneus;
51494;Gerhardi;geerhard
51495;Hernis;
51496;Francijtgen;
51497;Franchynken;
51498;Jengie;
51499;Huibertke;
51500;Cayharina;catharina
51501;Jeroum;
51502;Dirremut;
51503;Ursile;ursula
51504;Isbrantgen;
51505;Jaequelyne;
51506;Marythe;
51507;Eting;
51508;Caster;castor
51509;Sjaecquemyne;
51510;Naudichgen;
51511;Maeynaert;
51512;Hillegiena;hilde
51513;Madaert;
51514;Bookel;
51515;Jurriaentgen;
51516;Passcha;
51517;Coernaer;
51518;Centje;cent
51519;Rembrecht;
51520;Heyndrintge;
51521;Osewald;answoud
51522;Hendricca;heimrijk
51523;Verissimus;
51524;Leertje;leen
51525;Carell;karel
51526;Mergdaleentge;
51527;Hendre;
51528;Phillippa;filippus
51529;IJsbarndus;
51530;Stunighje;
51531;Kristintgen;
51532;Missile;
51533;Alexaander;
51534;Magdeleentgien;
51535;Warnout;
51536;Aaftge;
51537;Passyntgen;
51538;Merrickgen;
51539;Jacobintgen;
51540;Wyten;
51541;Juiliana;julius
51542;Judirh;judith
51543;Mayeken;
51544;Cnieertgen;
51545;Thonias;antonius
51546;Goryntgen;
51547;Dirktgen;
51548;Marre;maria
51549;Nacobus;
51550;Jeronynus;
51551;Willemijntgie;
51552;Jorijntgien;
51553;Synte;
51554;Tijbon;
51555;Poeter;petrus
51556;Vijt;
51557;Buno;
51558;Ysebout;
51559;Benoy;
51560;Gilhelmus;wilhelm
51561;Femmetgien;
51562;Mreijtie;
51563;Hadwijn;
51564;Dirk,;
51565;Chareles;
51566;Willebrandus;willibrord
51567;Vrouwkjes;
51568;Chrijstijna;christiaan
51569;Herbertje;heerbert
51570;Adraaintje;
51571;Bonaventuijr;
51572;Outgaerd;
51573;Pirontgen;
51574;Gosch;
51575;Mechelintgen;
51576;Garendina;geerhard
51577;Kasyntgen;
51578;Swennickje;
51579;Leuytje;
51580;Barbelle;
51581;Phob;
51582;Govand;
51583;Greertruijt;
51584;Nolletje;arnoud
51585;Nooltje;
51586;Venoy;
51587;Bernardyna;
51588;Berstinges;
51589;Eemsge;
51590;Nasaar;
51591;Lambertrus;lambert
51592;Hendricki;
51593;Juelienne;
51594;Syllie;
51595;Jahannis;johannes
51596;Didi;diedrijk
51597;Tyart;
51598;Gillemijntgen;
51599;Jeanijne;
51600;Jeson;
51601;Florang;
51602;Leyniken;
51603;Donysa;
51604;Magedelena;magdalena
51605;Torijne;
51606;Agnyetgen;
51607;Hilliggen;
51608;Hemia;
51609;IJewout;
51610;Aglaë;
51611;Thymote;
